ID	sentiment	sentence
495	 	@ i think the chapped lips were more bothersome than the nosebleeds 
496	 	not that i'm not enjoying it. just that it's been many years since i've studied this seriously. wish me luck, guys. #objectivec
497	 	is poorly poorly sick sick...no cinema tonight 
498	 	@ i totally understand. i was in homeschool and didn't get the whole graduation experience 
499	 	all of these pictures from @ make want to go to forks, really really bad.. sighh 
500	 	dam i been sleep to long 
501	 	@ excellent song 
502	 	@ lmao @ capture the flag..bless their lil playing hearts and i bet it is hott as heck..ain't it always
503	 	you kno @ the end you just can't trust some ppl 
504	 	needs food soo much. going to watch t.v then shower later on .
505	 	i think i will attempt to feather my hair today for farrah very very sad - may she have peace now
506	 	working from home today. the office building's air is down today. no worries, creativity and design aren't limited to just the office 
507	 	finally getting around to cleaning my room &amp; doing laundry! babysitting tonight. missing @ @ and @ 
508	 	portraits ordered. more URL hope cards ordered. cds burned. emails sent. i'm hopping on my bike. 
509	 	good morning!! i have a friend (not really a friend) coming over today. 
510	 	yesterday,my house smelt like that really cool smell u get at the pool,of the chlorinated water today it smells like french fries! lol
511	 	@ elie uploaded it for me a while ago URL
512	 	number 1 - tinchy stryder ft n dubz 
513	 	@ i no you love me really 
514	 	hey @ were back (pcmag radio live &gt; URL
515	 	i'm playing guitar with mary,yay,it's so great 
516	 	thanks @
517	 	@ glad you're feeling better. key are usually in last place you remember them plus two places. try there. ;-)
518	 	omg i got sunburnt on my face again when doing sports day, yesterday. not gd 
519	 	@ so sad ... 
520	 	@ URL - love thats song, cant wait for the video 
521	 	hmm. the fridge in the break room appears to be broken. guess i better hurry up and eat my yogurt 
522	 	friday the 13th comes out today on dvd go buy it !
523	 	@ thanks gotta go in for a few more days just in case people ask questions about our work but, apart from that it's summer!
524	 	what has happened ?!? i can't draw people anymore ! i can't start :s ah no ! i've not done them in ages , maybe thats why 
525	 	@ gutted i couldnt get tickets for your show tonight in manchester but have a great one!! 
526	 	one of my all time favourite video's, always makes me smile URL
527	 	@ so miss environmentally concious ...check out this website. pretty cool URL
528	 	i just realize that i am the stupidest person in the world. 
529	 	getting my braids taking out.bye bye braids 
530	 	@ thanks wie )..but how to get the tweetdeck? maklum yaa masih anak baru nii 
531	 	is discovering bali. long time no visit happy holiday people!
532	 	@ happy birthday!! have a great day 
533	 	@ awesome, girlfriend! that totally rocks -- two of my favorite people together in one place! 
534	 	farrah fawcett has passed away. very sad URL (l.a. times)
535	 	just woke up. had a good dream. mm. wish i could lounge and bed to keep dreaming about it. but gotta get up 
536	 	its 5 o clock somewhere 
537	 	farrah fawcett passed away. yes, i had her poster on my bedroom wall. sad day.
538	 	@ see hes not verified but hes got these candid tweetpics so i don't know what to do.... hows steph? 
539	 	ahh yay! found my missing sunglasses while cleaning my office!! so happy. 
540	 	farrah fawcett 1947 - 2009 good bye to a classy lady! 
541	 	how sad i just learned farrah fawcett had died may she rip
542	 	@ i'll do you a smashing 90s techno set and dress up as a lollipop lady on acid 
543	 	@ thank so much!! 
544	 	@ awh, cool! 
545	 	@ congratulations. 
546	 	listening to chris clark - growls garden, while downloading the armed assault 2 pc demo. its 2.8 gb big &amp; dling @ 80 kbps only 10hrs 2 go
547	 	@ are you having fun? 
548	 	i'm feelin weird cuz i'm happy and sad. at least i have music to chear me up. btw- i'm writing a new song, its a ballad... 
549	 	just failed the math exam 
550	 	i love the onu admissions bas...always good for a laugh! 
551	 	@ the best source is twitter. look for those in green that i'm following. they will lead you to more. search #iranelection.
552	 	@ aww. well, that's good! okay i have class from 1 to 5.
553	 	oh how sad - farrah fawcett has died at 62. 
554	 	@ how do you fly by the seat of your pants and do you need a licence? 
555	 	so long farrah 
556	 	@ 
557	 	@ eii happy birthday!! i wish you that all your desires be fulfilled 
558	 	@ hiring on with the state can be a sloow process anyway, and the budget only makes it worse. 
559	 	umm... farrah fawcett has passed away? wow rip 
560	 	wow it has been really hard for me to wake up lately...all i want to do is sleep...lazy bug 
561	 	@ getting fatter alr!! should stop eating... haha 
562	 	@ *is jealous* of course! haha 
563	 	watching the oc yes 
564	 	@ yes... i need to find some money 
565	 	transformers 2 was pretty cool... couldn't see isabel lucas as anything but 'stupidflowerbitchfromh&amp;awhogetsimpregnatedbyevilcult' though 
566	 	@ ain't that the truth. what was i thinking. 
567	 	@ lol i hav yet 2 see ya video cuz i dun hav a cpu onli my sidekick lx which doesn't let me see videos 
568	 	@ no, on day three and feeling cagey. 
569	 	i am already getting jacked up for football season, and training camps don't even start for another month! 
570	 	wants iced tea mango shake now. URL
571	 	wow, farrah fawcett passed away. i know that wehn we were growing up we all wanted to look like her, she was so beautiful. so sad 
572	 	@ oh brad i am so sorry for you guys --thoughts with you, friend.
573	 	love farrah fawcett this is soo sad america's sweetheart rip
574	 	@ have a chance to see christiania or stroget? what about eating those amazing chocolate pastries? christiana was cool! 
575	 	many followers! thank you for follow me people 
576	 	@ yea i suscribed to her 
577	 	while listening to some john matthew' here look at what i found - isn'it cuutee? well, good let's go on financial planning 
578	 	aww rockness was awesome front row for prodigy! hell yh!
579	 	@ sometimes if it's really hot, i leave the ac on for my cat. 
580	 	drinks at cabana.... only two cheeky ones and feel wobbly 
581	 	&quot;wow, what a tight fit&quot; lmao, shutup. 
582	 	@ noo i haven't since i'm at my aunt's house i don't think she has hbo :'(
583	 	soo... im changin the name for eyeshadow &quot;arab $&quot; bc apparently the word arab is not so p.c. ..didnt know :/ ... so now i need a name 
584	 	@ congrats air asia welcome to the fleet.
585	 	gotta go to work soon..looks like im takin' my paretns car since mine decided to die on me this morning 
586	 	good morning!! 
587	 	@ sorted the auto-play out on your myspace 
588	 	i be up in the gym, just workin' on my fitness!! 
589	 	read my blog please all you writers out there and comment and follow URL
590	 	@ sad 
591	 	@ URL watch my vid, i'm a secret agent for cadbury's 
592	 	is missing out on def leppard and possibly poison? but still... def leppard?!
593	 	@ i'm afraid to go outside myself! totally nasty weather. 
594	 	rest in peace farrah fawcett. 
595	 	@ i love living in awesome town and anytime - you know that!
596	 	@ glad to be of help! 
597	 	starting yet another day at URL i love my job. 
598	 	@ was denn? sims 3? 
599	 	i haven't eaten yett food, where are you?
600	 	@ no wonder france is number 9 as a police state no freedom around here URL
601	 	the buses are slow in the morning. 
602	 	r.i.p. farrah fawcett URL the beloved angel has passed away. (via @
603	 	@ go buy ghostbusters for the wii today 
604	 	@ they're not over keen on sharp sand, eggshells or ash sprinkled around the plant either 
605	 	==&gt; &quot;he that waits upon fortune is never sure of dinner.&quot; - benjamin franklin URL 15k what is for dinner tonight? 
606	 	@ nothing wrong mom has one for me(i can't keep up with bike)-used as &quot;stroller&quot; when i hurt my knee and couldn't take a walk.
607	 	recovering from the long weekend 
608	 	both my laptop &amp; iphone have died. so, i'll be away from phone, text, twitter, facebook, email, etc. for at least 2 days 
609	 	bored out of mind nothing to do sept chat network i'm usin down for some reson wish i'd brought some thing to read sigh waah
610	 	and pegi wins. the fear spider will be staying with us 
611	 	URL - testing twitpic. closest i'll get to an aspire one today. blue ones are out of stock 
612	 	good morning. biking to hanna's for breakfast 
613	 	my 11yo son is off to see africa: the serengeti at the imax this morning in french hope he has a good time.
614	 	@ that's why ur my pnc 
615	 	@ can all theaters even support 3d? think it'd limit sales. also hated 3d in coraline (didn't work right). don't make me choose 
616	 	@ i met you in american apparel yesterday, thanks for letting me take pics, i hope i didn't bother you 
617	 	103 followers!! 
618	 	note to self, turn phone off when going out to drink. drunk texting is not cute 
619	 	the greatest thing in life is to love and to be loved in return 
620	 	drunk guy outside work not having a good morning. URL
621	 	watching the degrassi episode where jt dies. so sad 
622	 	one thing good about recessions is they all end! 
623	 	going to attempt to fill all the safe cig orders today and mail them.....sucks being sick 
624	 	trying to find a better video editing program than the one i have now.. anyone knows about a free download to a pc?
625	 	i´m lonley, not even my dog want to spend some time with me 
626	 	@ that's awesome abby! congratulations on the new camera! 
627	 	the sun is shining! i am going out! things look good! 
628	 	just locked my keys in my car.. no lunch for me. 
629	 	farrah fawcett has died...very sad 
630	 	is pretty fucking tired but going in to work soon anyway. not impressed with my marks .. thought i did so so much better .. 
631	 	so embarressed eveytime i fall asleep on the train 
632	 	@ damn i wanted boycottlove69 
633	 	@ so saad! im seeing it on tv by the way, im from chile
634	 	very worried about audrey. i don't think she is doing very well. 
635	 	my mom started crying when i told her farrah fawcett is dead 
636	 	@ for me mcfarlane = spawn....luv that creation of his 
637	 	watching king kong alone because steve doesn't like it 
638	 	@ i hate you 
639	 	apparently i'm going to ontario for pre summer games training n our schedules r looking so tight- i probably wont have much twitter time 
