ID	sentiment	sentence
449	pos	@ wouldn't want you any other way! 
450	pos	is hella excited cuz the italian is here 
451	pos	love having access to a research machine with 4 quad core 64 bit opterons, and 60 gigs of ram 
452	pos	it was quick, but exhausting. 1 day @ a time 
453	pos	jasmine and bohdi are here for the holidays!! 
454	pos	@ i'm good! had some very strange dreams last night but hey dreamin' means i'm sleepin' how's you this morning?
455	pos	going outside to jump on my trampoine woot!
456	pos	@ today was rad. we made it into the finals for cross country yay. love you sophie &lt;3 (l) ps everythins cool with my mates 
457	pos	@ lol, i was thinking the same thing 
458	pos	@ don't feel pressured, none of us expect a reply back, we're just happy to be able to listen to you talk 
459	pos	@ oh &quot;shooter&quot; is a good movie! only seen it once tho. gotta put that back on my &quot;to watch&quot; list! 
460	pos	@ i can tell u have spoken. fb &amp; twitter are on fire right now!! hope ur feelin better love. have a great night...
461	pos	@ i hate morn workouts bc i love to sleep late ha have fun in mexico! love the show, is the trip gonna air on keeping up?
462	pos	i'm feeling somewhat artistic...time to break out the sketching pad, i feel a new dress design coming 
463	pos	@ go on, mary's listening 
464	pos	@ 
465	pos	nodame cantabile is &lt;3. i think i'm falling in love with classical music. 
466	pos	...so i just ordered my copy of hardcore underground 3 love me, love me! canary in skinny jeans going balls deep.
467	pos	@ &amp; @ the dinner menu this week is something pasta-y (we have cheese?) and also chicken noodle soup. 
468	pos	new jersey, here i come 
469	pos	on facebook 
470	pos	@ good point, 2 draw 2 don't nice quote though. i like that.
471	pos	@ goodnight 
472	pos	@ lead me to the cross is one of my favorites!! great job, d!! 
473	pos	just got back from starbucks.. tried the tea with lemonade very good miss gg already. 1st one!
474	pos	boom boom pow-oops 
475	pos	the super red diva !! stupid university 
476	pos	this latest episode of newnownext is like full of awesome! 
477	pos	when you just want things to end, remember to have faith because one day, it's all going to be alright 
478	pos	@ pbnjen : thanks for the great tour and making me even more excited to work in pr! you rock and so does s&amp;b-would love to work there!
479	pos	@ you give me joy....and you have for years. you are such an amazing man and we are all lucky to know you. 
480	pos	@ did you check out URL we aren't a dictionary, but we are all about visual vocabulary! come have fun.
481	pos	artistic affirmation from a drunk lady was kinda just what i needed! 
482	pos	@ honey goodnight i am up really early in the morning busy day will catch up with you later tomorrow 
483	pos	a je kak�en rip od trenutek resnice? link, link, link 
484	pos	lamb chowmein for dinner tonight.... hhmm with slightly roasted buttered dinner rolls! yum yum yum... so hungry 
485	pos	tweeting from my brand new sony psp... just because i can!! 
486	pos	@ hey you should go on tour sometime with your brother! metro station is freakin awesome! 
487	pos	well tweeps, im off, i gotta have a shower then go get a haircut. good bye everyone 
488	pos	@ i've just seen your flickr and i've fallen in love!! just wonderful!! awesome... !! 
489	pos	@ sorry it wasn't wrath of khan. but we made do. 
490	pos	juggernaut, dr. doom, magneto, &amp; xavier! ahahah today was a good day n__n
491	pos	@ we'll have a geek off next time you are in tahoe!! but you need to get miss vicky jay reciting star wars by then 
492	pos	aww dont make me blush!
493	pos	trying to figure this thing out 
494	pos	watching &quot;the princess bride&quot; i want a wesley!! 
495	pos	@ you can buy my fiances duplex in terwillegar 
496	pos	@ i could really eat some cheese i have a hankering for some austrian smoked cheese. yum!
497	pos	@ i am so fucking jealous of you girl. have fun though xx
498	pos	@ my bunnys name was lucy you can go ahead and guess who she was named after lmao
499	pos	@ any updates for iphone os 3.0 yet? i miss you guys 
500	pos	denise, i love you. 
501	pos	happy morning, la toat? lumea! 
502	pos	@ well you can always digg or stumble...both have aided me greatly in wasting countless hours of my life 
503	pos	vote for @ URL ! yayy
504	pos	played @ gpokr.com, busted some n00b arses waiting for pokerstars freeroll to begin and having coffee!!
505	pos	@ &quot;convenience&quot; of the remedy &lt;--that's just cuz you are a doc! #24
506	pos	karaoke with xt on wed and drum lessons on thursday!! what a week... i'll work somewhere in there 
507	pos	@ type it on the blog post and print it 
508	pos	@ obi und hornbach. #baumarkt (via twitter.com): @ obi und hornbach. #baumarkt URL URL
509	pos	@ aw, thanks...let's hope so! i am more worried about geoff's teeth! hope you are having a good day, h or hb. 
510	pos	watching keith olbermann(late late rerun) then it's on to the daily show which is having michael j. fox on as guest. my high school crush 
511	pos	@ @ we found a great chinese place to hang out at 
512	pos	@ heh, thanks for advertising my skills 
513	pos	@ not at all. i was so offline from here for about 6 wks with my packing and then moving to #vegas. 
514	pos	@ i'm excited about the books you received too! 
515	pos	@ 8 more days wahlberg.. .then it's you and me !! finally!!
516	pos	@ if im following u. . .its mandatory u follow me 
517	pos	@ the dvd is with me. will bring when we meet next 
518	pos	@ well i dunno..i didnt give him an ans yet u kno who am i talkin bout??
519	pos	@ how that big baby boy doing? how are you and em doing? have you figured out you may never get a full nights rest again? 
520	pos	@ hurry up and be the first person to publish a book of twitters! 
521	pos	@ i like that one. i've used it on a project here.
522	pos	playing with my new toys 
523	pos	a fair goodnight sweet twitters. have pleasing dreams and a restful slumber. 
524	pos	@ ugh i am so jealous of you. i miss those boys. tell them i say hi. 
525	pos	budget: a method for going broke methodically. #1liners
526	pos	@ soo chill! so what part do u live in? i went 2 laguna creek in south sac then got my own place in citrus heights...
527	pos	@ how are you? was good seeing you @ lip service last week!
528	pos	@ omg you are the best mom...your girls are blessed 
529	pos	is watching csi : ny. ) excited for lighting workshop. 
530	pos	fine-tuning part of a song maddy and i r making. sounding good. i feel pro. not. hahaha
531	pos	shares yeheeyy! my karma has gone up URL
532	pos	@ humm, the istore had alot of similiar reqs. maybe you should head their way 
533	pos	@ hahaha i so should of! but my nails were wet. hehe.but he was helpful he flipped the magazine pages for me 
534	pos	blackberry bold and kingston 8gb microsd card en route 
535	pos	@ ditto! not as good as the nirvana sandwiches 
536	pos	@ thank you 
537	pos	@ *flicks hair* i prefer to be called a &quot;twenius&quot; 
538	pos	@ and the weather in england, at this hour of the morning (6:47 am) is cool, gloomy &amp; crap. you have a nice day, mate! 
539	pos	im going to jay leno!! 
540	pos	@ yessirr! don't give anyone that much power, do what makes you happy...that's why i'll be seeing you in da summah!! 
541	pos	add me on myspace!! myspace.com/lookthunder
542	pos	@ how does it feel to have thousands of girls anwering ur every twitter? must be cool 
543	pos	i'm up. quite... err, early. my colleague &amp; i are off for outfit hunting. need some new gowns. gonna leave my 2 big babies sleeping. 
544	pos	agghh loosing my mind!!
545	pos	amazing night in dallas with my advanced tv production class happy birhtday, sam!!
546	pos	ugh... allergies are killing me tonight! this house is driving me crazy! you and i should just run off and live in a bubble together yes?
547	pos	@ casting director called me today, she's wicked excited &amp; is presenting us to the producers. i'll let you know when i know 
548	pos	@ i hope so too. more movies where we get to see his lil gilles again hopefully 
549	pos	just gott homee, saww the haunting off conetticutt. haha scaryy! going to florida on thursdayy! &lt;3
550	pos	@ @ glad to see my household problems entertain you 
551	pos	@ hope you had fun 
552	pos	is home. hmm how lovely to be in 85 degree weather. 
553	pos	@ then i'll you a vancoover shout out to your new &quot;personal&quot; account. 
554	pos	@ yeah right!! just hang out with the cast and accidentally have alex fall in love with you too right?? 
555	pos	there's always something good happening in our lives. we just have to open our eyes and take time to realize... 
556	pos	@ broke ya record and i got 2 witness it yaay!
557	pos	@ holler boo! haha i founndd you 
558	pos	@ hey hey. 
559	pos	great to see you following us as well @ 
560	pos	@ i live in sweeden it's so boring here -.-
561	pos	@ it's only 1am here...i'm just on my way to bed lol. weird. hope you have a good morning! 
562	pos	@ me too. thought i was going to bed but had to reply to jon &amp; donnie 
563	pos	just bought a car!! yay for me! 
564	pos	@ heydemi whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3
565	pos	@ lol! that's ok. yeah, we did. he's looking forward to thursday since we're going around for visita iglesia. 14 churches!
566	pos	omg .. have to load up the ipod off to fresno tomorrow.. i need to stay entertained. leaving at 4 am urrgg!
567	pos	that would be why @ laughed at me when i told him my username has caca in it. lol 
568	pos	tune hotels, has opened bookings for brand new rooms in its upcoming new hotels in kuching. 
569	pos	@ thanks! 
570	pos	@ and, by the way, thanks for helping me define that better. 
571	pos	@ try it and see. it's all trial and error. 
572	pos	@ sweet, thank you 
573	pos	and p.s. i'm getting paid to boss my sister around 
574	pos	yess! twittering from my phone again! 
575	pos	@ still its fun to go out there. im jealous, you were at wrigley field though., i might have to go out there this summer 
576	pos	@ yes... i'm going to kenya in august for 10 days w/ tumaini international, loving on cute aids orphans. so excited! 
577	pos	@ that's nicki our monday night drag queen... 
578	pos	@ sorry no credit - switched jose for xavier 
579	pos	@ i love that aussie cattle dog story 
580	pos	@ way to pick a winner! 
581	pos	called my hunnybunny, and i miss her already! night lova'!
582	pos	@ granular synth tutorial = cute oh, and very informative, too.
583	pos	100 followers - that is exciting 
584	pos	@ haha, i dunno about the gay..i read it more in a strong bad voice. 
